% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
4.181	1	1	419	2	1	28	2196	0	0
4.184	1	1	419	5	1	28	2196	0	0
4.187	1	1	419	8	1	28	2196	0	0
4.188	1	1	419	9	1	28	2196	0	0
4.189	1	1	419	10	1	28	2196	0	0
4.19	1	1	420	1	1	28	2196	0	0
4.191	1	1	420	2	1	28	2196	0	0
4.192	1	1	420	3	1	28	2196	0	0
4.193	1	1	420	4	1	28	2196	0	0
4.196	1	1	420	7	1	28	2196	0	0
4.199	1	1	420	10	1	28	2196	0	0
4.2	1	1	421	1	1	28	2196	0	0
4.201	1	1	421	2	1	28	2196	0	0
4.202	1	1	421	3	1	28	2196	0	0
4.203	1	1	421	4	1	28	2196	0	0
4.204	1	1	421	5	1	28	2196	0	0
4.205	1	1	421	6	1	28	2196	0	0
4.208	1	1	421	9	1	28	2196	0	0
4.211	1	1	422	2	1	28	2196	0	0
4.212	1	1	422	3	1	28	2196	0	0
4.213	1	1	422	4	1	28	2196	0	0
4.214	1	1	422	5	1	28	2196	0	0
4.215	1	1	422	6	1	28	2196	0	0
4.216	1	1	422	7	1	28	2196	0	0
4.217	1	1	422	8	1	28	2196	0	0
4.22	1	1	423	1	1	28	2196	0	0
4.223	1	1	423	4	1	28	2196	0	0
4.224	1	1	423	5	1	28	2196	0	0
4.225	1	1	423	6	1	28	2196	0	0
4.226	1	1	423	7	1	28	2196	0	0
4.227	1	1	423	8	1	28	2196	0	0
4.228	1	1	423	9	1	28	2196	0	0
4.229	1	1	423	10	1	28	2196	0	0
4.232	1	1	424	3	1	28	2196	0	0
4.235	1	1	424	6	1	28	2196	0	0
4.236	1	1	424	7	1	28	2196	0	0
4.237	1	1	424	8	1	28	2196	0	0
4.238	1	1	424	9	1	28	2196	0	0
4.239	1	1	424	10	1	28	2196	0	0
4.24	1	1	425	1	1	28	2196	0	0
4.241	1	1	425	2	1	28	2196	0	0
4.244	1	1	425	5	1	28	2196	0	0
4.247	1	1	425	8	1	28	2196	0	0
4.248	1	1	425	9	1	28	2196	0	0
4.249	1	1	425	10	1	28	2196	0	0
4.25	1	1	426	1	1	28	2196	0	0
4.251	1	1	426	2	1	28	2196	0	0
4.252	1	1	426	3	1	28	2196	0	0
4.253	1	1	426	4	1	28	2196	0	0
4.256	1	1	426	7	1	28	2196	0	0
4.259	1	1	426	10	1	28	2196	0	0
4.26	1	1	427	1	1	28	2196	0	0
4.261	1	1	427	2	1	28	2196	0	0
4.262	1	1	427	3	1	28	2196	0	0
4.263	1	1	427	4	1	28	2196	0	0
4.264	1	1	427	5	1	28	2196	0	0
4.265	1	1	427	6	1	28	2196	0	0
4.268	1	1	427	9	1	28	2196	0	0
4.271	1	1	428	2	1	28	2196	0	0
4.272	1	1	428	3	1	28	2196	0	0
4.273	1	1	428	4	1	28	2196	0	0
4.274	1	1	428	5	1	28	2196	0	0
4.275	1	1	428	6	1	28	2196	0	0
4.276	1	1	428	7	1	28	2196	0	0
4.277	1	1	428	8	1	28	2196	0	0
4.28	1	1	429	1	1	28	2196	0	0
4.283	1	1	429	4	1	28	2196	0	0
4.284	1	1	429	5	1	28	2196	0	0
4.285	1	1	429	6	1	28	2196	0	0
4.286	1	1	429	7	1	28	2196	0	0
4.287	1	1	429	8	1	28	2196	0	0
4.288	1	1	429	9	1	28	2196	0	0
4.289	1	1	429	10	1	28	2196	0	0
4.292	1	1	430	3	1	28	2196	0	0
4.295	1	1	430	6	1	28	2196	0	0
4.296	1	1	430	7	1	28	2196	0	0
4.297	1	1	430	8	1	28	2196	0	0
4.298	1	1	430	9	1	28	2196	0	0
4.299	1	1	430	10	1	28	2196	0	0
4.3	1	1	431	1	1	28	2196	0	0
4.301	1	1	431	2	1	28	2196	0	0
4.304	1	1	431	5	1	28	2196	0	0
4.307	1	1	431	8	1	28	2196	0	0
4.308	1	1	431	9	1	28	2196	0	0
4.309	1	1	431	10	1	28	2196	0	0
4.31	1	1	432	1	1	28	2196	0	0
4.311	1	1	432	2	1	28	2196	0	0
4.312	1	1	432	3	1	28	2196	0	0
4.313	1	1	432	4	1	28	2196	0	0
4.316	1	1	432	7	1	28	2196	0	0
4.319	1	1	432	10	1	28	2196	0	0
4.32	1	1	433	1	1	28	2196	0	0
4.321	1	1	433	2	1	28	2196	0	0
4.322	1	1	433	3	1	28	2196	0	0
4.323	1	1	433	4	1	28	2196	0	0
4.324	1	1	433	5	1	28	2196	0	0
4.325	1	1	433	6	1	28	2196	0	0
4.328	1	1	433	9	1	28	2196	0	0
4.331	1	1	434	2	1	28	2196	0	0
4.332	1	1	434	3	1	28	2196	0	0
4.333	1	1	434	4	1	28	2196	0	0
4.334	1	1	434	5	1	28	2196	0	0
4.335	1	1	434	6	1	28	2196	0	0
4.336	1	1	434	7	1	28	2196	0	0
4.337	1	1	434	8	1	28	2196	0	0
4.34	1	1	435	1	1	28	2196	0	0
4.343	1	1	435	4	1	28	2196	0	0
4.344	1	1	435	5	1	28	2196	0	0
4.345	1	1	435	6	1	28	2196	0	0
4.346	1	1	435	7	1	28	2196	0	0
4.347	1	1	435	8	1	28	2196	0	0
4.348	1	1	435	9	1	28	2196	0	0
4.349	1	1	435	10	1	28	2196	0	0
4.352	1	1	436	3	1	28	2196	0	0
4.355	1	1	436	6	1	28	2196	0	0
4.356	1	1	436	7	1	28	2196	0	0
4.357	1	1	436	8	1	28	2196	0	0
4.358	1	1	436	9	1	28	2196	0	0
4.359	1	1	436	10	1	28	2196	0	0
4.36	1	1	437	1	1	28	2196	0	0
4.361	1	1	437	2	1	28	2196	0	0
4.364	1	1	437	5	1	28	2196	0	0
4.367	1	1	437	8	1	28	2196	0	0
4.368	1	1	437	9	1	28	2196	0	0
4.369	1	1	437	10	1	28	2196	0	0
4.37	1	1	438	1	1	28	2196	0	0
4.371	1	1	438	2	1	28	2196	0	0
4.372	1	1	438	3	1	28	2196	0	0
4.373	1	1	438	4	1	28	2196	0	0
4.376	1	1	438	7	1	28	2196	0	0
4.379	1	1	438	10	1	28	2196	0	0
4.38	1	1	439	1	1	28	2196	0	0
4.381	1	1	439	2	1	28	2196	0	0
4.382	1	1	439	3	1	28	2196	0	0
4.383	1	1	439	4	1	28	2196	0	0
4.384	1	1	439	5	1	28	2196	0	0
4.385	1	1	439	6	1	28	2196	0	0
4.388	1	1	439	9	1	28	2196	0	0
4.391	1	1	440	2	1	28	2196	0	0
4.392	1	1	440	3	1	28	2196	0	0
4.393	1	1	440	4	1	28	2196	0	0
4.394	1	1	440	5	1	28	2196	0	0
4.395	1	1	440	6	1	28	2196	0	0
4.396	1	1	440	7	1	28	2196	0	0
4.397	1	1	440	8	1	28	2196	0	0
4.4	1	1	441	1	1	28	2196	0	0
4.403	1	1	441	4	1	28	2196	0	0
4.404	1	1	441	5	1	28	2196	0	0
4.405	1	1	441	6	1	28	2196	0	0
4.406	1	1	441	7	1	28	2196	0	0
4.407	1	1	441	8	1	28	2196	0	0
4.408	1	1	441	9	1	28	2196	0	0
4.409	1	1	441	10	1	28	2196	0	0
4.412	1	1	442	3	1	28	2196	0	0
4.415	1	1	442	6	1	28	2196	0	0
4.416	1	1	442	7	1	28	2196	0	0
4.417	1	1	442	8	1	28	2196	0	0
4.418	1	1	442	9	1	28	2196	0	0
4.419	1	1	442	10	1	28	2196	0	0
4.42	1	1	443	1	1	28	2196	0	0
4.421	1	1	443	2	1	28	2196	0	0
4.424	1	1	443	5	1	28	2196	0	0
4.427	1	1	443	8	1	28	2196	0	0
4.428	1	1	443	9	1	28	2196	0	0
4.429	1	1	443	10	1	28	2196	0	0
4.43	1	1	444	1	1	28	2196	0	0
4.431	1	1	444	2	1	28	2196	0	0
4.432	1	1	444	3	1	28	2196	0	0
4.433	1	1	444	4	1	28	2196	0	0
4.436	1	1	444	7	1	28	2196	0	0
4.439	1	1	444	10	1	28	2196	0	0
4.44	1	1	445	1	1	28	2196	0	0
4.441	1	1	445	2	1	28	2196	0	0
4.442	1	1	445	3	1	28	2196	0	0
4.443	1	1	445	4	1	28	2196	0	0
4.444	1	1	445	5	1	28	2196	0	0
4.445	1	1	445	6	1	28	2196	0	0
4.448	1	1	445	9	1	28	2196	0	0
4.451	1	1	446	2	1	28	2196	0	0
4.452	1	1	446	3	1	28	2196	0	0
4.453	1	1	446	4	1	28	2196	0	0
4.454	1	1	446	5	1	28	2196	0	0
4.455	1	1	446	6	1	28	2196	0	0
4.456	1	1	446	7	1	28	2196	0	0
4.457	1	1	446	8	1	28	2196	0	0
4.46	1	1	447	1	1	28	2196	0	0
4.463	1	1	447	4	1	28	2196	0	0
4.464	1	1	447	5	1	28	2196	0	0
4.465	1	1	447	6	1	28	2196	0	0
4.466	1	1	447	7	1	28	2196	0	0
4.467	1	1	447	8	1	28	2196	0	0
4.468	1	1	447	9	1	28	2196	0	0
4.469	1	1	447	10	1	28	2196	0	0
4.472	1	1	448	3	1	28	2196	0	0
4.475	1	1	448	6	1	28	2196	0	0
4.476	1	1	448	7	1	28	2196	0	0
4.477	1	1	448	8	1	28	2196	0	0
4.478	1	1	448	9	1	28	2196	0	0
4.479	1	1	448	10	1	28	2196	0	0
4.48	1	1	449	1	1	28	2196	0	0
4.481	1	1	449	2	1	28	2196	0	0
4.484	1	1	449	5	1	28	2196	0	0
4.487	1	1	449	8	1	28	2196	0	0
4.488	1	1	449	9	1	28	2196	0	0
4.489	1	1	449	10	1	28	2196	0	0
4.49	1	1	450	1	1	28	2196	0	0
4.491	1	1	450	2	1	28	2196	0	0
4.492	1	1	450	3	1	28	2196	0	0
4.493	1	1	450	4	1	28	2196	0	0
4.496	1	1	450	7	1	28	2196	0	0
4.499	1	1	450	10	1	28	2196	0	0
4.5	1	1	451	1	1	28	2196	0	0
4.501	1	1	451	2	1	28	2196	0	0
4.502	1	1	451	3	1	28	2196	0	0
4.503	1	1	451	4	1	28	2196	0	0
4.504	1	1	451	5	1	28	2196	0	0
4.505	1	1	451	6	1	28	2196	0	0
4.508	1	1	451	9	1	28	2196	0	0
4.511	1	1	452	2	1	28	2196	0	0
4.512	1	1	452	3	1	28	2196	0	0
4.513	1	1	452	4	1	28	2196	0	0
4.514	1	1	452	5	1	28	2196	0	0
4.515	1	1	452	6	1	28	2196	0	0
4.516	1	1	452	7	1	28	2196	0	0
4.517	1	1	452	8	1	28	2196	0	0
4.52	1	1	453	1	1	28	2196	0	0
4.523	1	1	453	4	1	28	2196	0	0
4.524	1	1	453	5	1	28	2196	0	0
4.525	1	1	453	6	1	28	2196	0	0
4.526	1	1	453	7	1	28	2196	0	0
4.527	1	1	453	8	1	28	2196	0	0
4.528	1	1	453	9	1	28	2196	0	0
4.529	1	1	453	10	1	28	2196	0	0
4.532	1	1	454	3	1	28	2196	0	0
4.535	1	1	454	6	1	28	2196	0	0
4.536	1	1	454	7	1	28	2196	0	0
4.537	1	1	454	8	1	28	2196	0	0
4.538	1	1	454	9	1	28	2196	0	0
4.539	1	1	454	10	1	28	2196	0	0
4.54	1	1	455	1	1	28	2196	0	0
4.541	1	1	455	2	1	28	2196	0	0
4.544	1	1	455	5	1	28	2196	0	0
4.547	1	1	455	8	1	28	2196	0	0
4.548	1	1	455	9	1	28	2196	0	0
4.549	1	1	455	10	1	28	2196	0	0
4.55	1	1	456	1	1	28	2196	0	0
4.551	1	1	456	2	1	28	2196	0	0
4.552	1	1	456	3	1	28	2196	0	0
4.553	1	1	456	4	1	28	2196	0	0
4.556	1	1	456	7	1	28	2196	0	0
4.559	1	1	456	10	1	28	2196	0	0
4.56	1	1	457	1	1	28	2196	0	0
4.561	1	1	457	2	1	28	2196	0	0
4.562	1	1	457	3	1	28	2196	0	0
4.563	1	1	457	4	1	28	2196	0	0
4.564	1	1	457	5	1	28	2196	0	0
4.565	1	1	457	6	1	28	2196	0	0
4.568	1	1	457	9	1	28	2196	0	0
4.571	1	1	458	2	1	28	2196	0	0
4.572	1	1	458	3	1	28	2196	0	0
4.573	1	1	458	4	1	28	2196	0	0
4.574	1	1	458	5	1	28	2196	0	0
4.575	1	1	458	6	1	28	2196	0	0
4.576	1	1	458	7	1	28	2196	0	0
4.577	1	1	458	8	1	28	2196	0	0
4.58	1	1	459	1	1	28	2196	0	0
4.583	1	1	459	4	1	28	2196	0	0
4.584	1	1	459	5	1	28	2196	0	0
4.585	1	1	459	6	1	28	2196	0	0
4.586	1	1	459	7	1	28	2196	0	0
4.587	1	1	459	8	1	28	2196	0	0
4.588	1	1	459	9	1	28	2196	0	0
4.589	1	1	459	10	1	28	2196	0	0
4.592	1	1	460	3	1	28	2196	0	0
4.595	1	1	460	6	1	28	2196	0	0
4.596	1	1	460	7	1	28	2196	0	0
4.597	1	1	460	8	1	28	2196	0	0
4.598	1	1	460	9	1	28	2196	0	0
4.599	1	1	460	10	1	28	2196	0	0
4.6	1	1	461	1	1	28	2196	0	0
4.601	1	1	461	2	1	28	2196	0	0
4.604	1	1	461	5	1	28	2196	0	0
4.607	1	1	461	8	1	28	2196	0	0
4.608	1	1	461	9	1	28	2196	0	0
4.609	1	1	461	10	1	28	2196	0	0
4.61	1	1	462	1	1	28	2196	0	0
4.611	1	1	462	2	1	28	2196	0	0
4.612	1	1	462	3	1	28	2196	0	0
4.613	1	1	462	4	1	28	2196	0	0
4.616	1	1	462	7	1	28	2196	0	0
4.619	1	1	462	10	1	28	2196	0	0
4.62	1	1	463	1	1	28	2196	0	0
4.621	1	1	463	2	1	28	2196	0	0
4.622	1	1	463	3	1	28	2196	0	0
4.623	1	1	463	4	1	28	2196	0	0
4.624	1	1	463	5	1	28	2196	0	0
4.625	1	1	463	6	1	28	2196	0	0
4.628	1	1	463	9	1	28	2196	0	0
4.631	1	1	464	2	1	28	2196	0	0
4.632	1	1	464	3	1	28	2196	0	0
4.633	1	1	464	4	1	28	2196	0	0
4.634	1	1	464	5	1	28	2196	0	0
4.635	1	1	464	6	1	28	2196	0	0
4.636	1	1	464	7	1	28	2196	0	0
4.637	1	1	464	8	1	28	2196	0	0
4.64	1	1	465	1	1	28	2196	0	0
4.643	1	1	465	4	1	28	2196	0	0
4.644	1	1	465	5	1	28	2196	0	0
4.645	1	1	465	6	1	28	2196	0	0
4.646	1	1	465	7	1	28	2196	0	0
4.647	1	1	465	8	1	28	2196	0	0
4.648	1	1	465	9	1	28	2196	0	0
4.649	1	1	465	10	1	28	2196	0	0
4.652	1	1	466	3	1	28	2196	0	0
4.655	1	1	466	6	1	28	2196	0	0
4.656	1	1	466	7	1	28	2196	0	0
4.657	1	1	466	8	1	28	2196	0	0
4.658	1	1	466	9	1	28	2196	0	0
4.659	1	1	466	10	1	28	2196	0	0
4.66	1	1	467	1	1	28	2196	0	0
4.661	1	1	467	2	1	28	2196	0	0
4.664	1	1	467	5	1	28	2196	0	0
4.667	1	1	467	8	1	28	2196	0	0
4.668	1	1	467	9	1	28	2196	0	0
4.669	1	1	467	10	1	28	2196	0	0
4.67	1	1	468	1	1	28	2196	0	0
4.671	1	1	468	2	1	28	2196	0	0
4.672	1	1	468	3	1	28	2196	0	0
4.673	1	1	468	4	1	28	2196	0	0
4.676	1	1	468	7	1	28	2196	0	0
4.679	1	1	468	10	1	28	2196	0	0
4.68	1	1	469	1	1	28	2196	0	0
4.681	1	1	469	2	1	28	2196	0	0
4.682	1	1	469	3	1	28	2196	0	0
4.683	1	1	469	4	1	28	2196	0	0
4.684	1	1	469	5	1	28	2196	0	0
4.685	1	1	469	6	1	28	2196	0	0
4.688	1	1	469	9	1	28	2196	0	0
4.691	1	1	470	2	1	28	2196	0	0
4.692	1	1	470	3	1	28	2196	0	0
4.693	1	1	470	4	1	28	2196	0	0
4.694	1	1	470	5	1	28	2196	0	0
4.695	1	1	470	6	1	28	2196	0	0
4.696	1	1	470	7	1	28	2196	0	0
4.697	1	1	470	8	1	28	2196	0	0
4.7	1	1	471	1	1	28	2196	0	0
4.703	1	1	471	4	1	28	2196	0	0
4.704	1	1	471	5	1	28	2196	0	0
4.705	1	1	471	6	1	28	2196	0	0
4.706	1	1	471	7	1	28	2196	0	0
4.707	1	1	471	8	1	28	2196	0	0
4.708	1	1	471	9	1	28	2196	0	0
4.709	1	1	471	10	1	28	2196	0	0
4.712	1	1	472	3	1	28	2196	0	0
4.715	1	1	472	6	1	28	2196	0	0
4.716	1	1	472	7	1	28	2196	0	0
4.717	1	1	472	8	1	28	2196	0	0
4.718	1	1	472	9	1	28	2196	0	0
4.719	1	1	472	10	1	28	2196	0	0
4.72	1	1	473	1	1	28	2196	0	0
4.721	1	1	473	2	1	28	2196	0	0
4.724	1	1	473	5	1	28	2196	0	0
4.727	1	1	473	8	1	28	2196	0	0
4.728	1	1	473	9	1	28	2196	0	0
4.729	1	1	473	10	1	28	2196	0	0
4.73	1	1	474	1	1	28	2196	0	0
4.731	1	1	474	2	1	28	2196	0	0
4.732	1	1	474	3	1	28	2196	0	0
4.733	1	1	474	4	1	28	2196	0	0
4.736	1	1	474	7	1	28	2196	0	0
4.739	1	1	474	10	1	28	2196	0	0
4.74	1	1	475	1	1	28	2196	0	0
4.741	1	1	475	2	1	28	2196	0	0
4.742	1	1	475	3	1	28	2196	0	0
4.743	1	1	475	4	1	28	2196	0	0
4.744	1	1	475	5	1	28	2196	0	0
4.745	1	1	475	6	1	28	2196	0	0
4.748	1	1	475	9	1	28	2196	0	0
4.751	1	1	476	2	1	28	2196	0	0
4.752	1	1	476	3	1	28	2196	0	0
4.753	1	1	476	4	1	28	2196	0	0
4.754	1	1	476	5	1	28	2196	0	0
4.755	1	1	476	6	1	28	2196	0	0
4.756	1	1	476	7	1	28	2196	0	0
4.757	1	1	476	8	1	28	2196	0	0
4.76	1	1	477	1	1	28	2196	0	0
4.763	1	1	477	4	1	28	2196	0	0
4.764	1	1	477	5	1	28	2196	0	0
4.765	1	1	477	6	1	28	2196	0	0
4.766	1	1	477	7	1	28	2196	0	0
4.767	1	1	477	8	1	28	2196	0	0
4.768	1	1	477	9	1	28	2196	0	0
4.769	1	1	477	10	1	28	2196	0	0
4.772	1	1	478	3	1	28	2196	0	0
4.775	1	1	478	6	1	28	2196	0	0
4.776	1	1	478	7	1	28	2196	0	0
4.777	1	1	478	8	1	28	2196	0	0
4.778	1	1	478	9	1	28	2196	0	0
4.779	1	1	478	10	1	28	2196	0	0
4.78	1	1	479	1	1	28	2196	0	0
4.781	1	1	479	2	1	28	2196	0	0
4.784	1	1	479	5	1	28	2196	0	0
4.787	1	1	479	8	1	28	2196	0	0
4.788	1	1	479	9	1	28	2196	0	0
4.789	1	1	479	10	1	28	2196	0	0
4.79	1	1	480	1	1	28	2196	0	0
4.791	1	1	480	2	1	28	2196	0	0
4.792	1	1	480	3	1	28	2196	0	0
4.793	1	1	480	4	1	28	2196	0	0
4.796	1	1	480	7	1	28	2196	0	0
4.799	1	1	480	10	1	28	2196	0	0
4.8	1	1	481	1	1	28	2196	0	0
4.801	1	1	481	2	1	28	2196	0	0
4.802	1	1	481	3	1	28	2196	0	0
4.803	1	1	481	4	1	28	2196	0	0
4.804	1	1	481	5	1	28	2196	0	0
4.805	1	1	481	6	1	28	2196	0	0
4.808	1	1	481	9	1	28	2196	0	0
4.811	1	1	482	2	1	28	2196	0	0
4.812	1	1	482	3	1	28	2196	0	0
4.813	1	1	482	4	1	28	2196	0	0
4.814	1	1	482	5	1	28	2196	0	0
4.815	1	1	482	6	1	28	2196	0	0
4.816	1	1	482	7	1	28	2196	0	0
4.817	1	1	482	8	1	28	2196	0	0
4.82	1	1	483	1	1	28	2196	0	0
4.823	1	1	483	4	1	28	2196	0	0
4.824	1	1	483	5	1	28	2196	0	0
4.825	1	1	483	6	1	28	2196	0	0
4.826	1	1	483	7	1	28	2196	0	0
4.827	1	1	483	8	1	28	2196	0	0
4.828	1	1	483	9	1	28	2196	0	0
4.829	1	1	483	10	1	28	2196	0	0
4.832	1	1	484	3	1	28	2196	0	0
4.835	1	1	484	6	1	28	2196	0	0
4.836	1	1	484	7	1	28	2196	0	0
4.837	1	1	484	8	1	28	2196	0	0
4.838	1	1	484	9	1	28	2196	0	0
4.839	1	1	484	10	1	28	2196	0	0
4.84	1	1	485	1	1	28	2196	0	0
4.841	1	1	485	2	1	28	2196	0	0
4.844	1	1	485	5	1	28	2196	0	0
4.847	1	1	485	8	1	28	2196	0	0
4.848	1	1	485	9	1	28	2196	0	0
4.849	1	1	485	10	1	28	2196	0	0
4.85	1	1	486	1	1	28	2196	0	0
4.851	1	1	486	2	1	28	2196	0	0
4.852	1	1	486	3	1	28	2196	0	0
4.853	1	1	486	4	1	28	2196	0	0
4.856	1	1	486	7	1	28	2196	0	0
4.859	1	1	486	10	1	28	2196	0	0
4.86	1	1	487	1	1	28	2196	0	0
4.861	1	1	487	2	1	28	2196	0	0
4.862	1	1	487	3	1	28	2196	0	0
4.863	1	1	487	4	1	28	2196	0	0
4.864	1	1	487	5	1	28	2196	0	0
4.865	1	1	487	6	1	28	2196	0	0
4.868	1	1	487	9	1	28	2196	0	0
4.871	1	1	488	2	1	28	2196	0	0
4.872	1	1	488	3	1	28	2196	0	0
4.873	1	1	488	4	1	28	2196	0	0
4.874	1	1	488	5	1	28	2196	0	0
4.875	1	1	488	6	1	28	2196	0	0
4.876	1	1	488	7	1	28	2196	0	0
4.877	1	1	488	8	1	28	2196	0	0
4.88	1	1	489	1	1	28	2196	0	0
4.883	1	1	489	4	1	28	2196	0	0
4.884	1	1	489	5	1	28	2196	0	0
4.885	1	1	489	6	1	28	2196	0	0
4.886	1	1	489	7	1	28	2196	0	0
4.887	1	1	489	8	1	28	2196	0	0
4.888	1	1	489	9	1	28	2196	0	0
4.889	1	1	489	10	1	28	2196	0	0
4.892	1	1	490	3	1	28	2196	0	0
4.895	1	1	490	6	1	28	2196	0	0
4.896	1	1	490	7	1	28	2196	0	0
4.897	1	1	490	8	1	28	2196	0	0
4.898	1	1	490	9	1	28	2196	0	0
4.899	1	1	490	10	1	28	2196	0	0
4.9	1	1	491	1	1	28	2196	0	0
4.901	1	1	491	2	1	28	2196	0	0
4.904	1	1	491	5	1	28	2196	0	0
4.907	1	1	491	8	1	28	2196	0	0
4.908	1	1	491	9	1	28	2196	0	0
4.909	1	1	491	10	1	28	2196	0	0
4.91	1	1	492	1	1	28	2196	0	0
4.911	1	1	492	2	1	28	2196	0	0
4.912	1	1	492	3	1	28	2196	0	0
4.913	1	1	492	4	1	28	2196	0	0
4.916	1	1	492	7	1	28	2196	0	0
4.919	1	1	492	10	1	28	2196	0	0
4.92	1	1	493	1	1	28	2196	0	0
4.921	1	1	493	2	1	28	2196	0	0
4.922	1	1	493	3	1	28	2196	0	0
4.923	1	1	493	4	1	28	2196	0	0
4.924	1	1	493	5	1	28	2196	0	0
4.925	1	1	493	6	1	28	2196	0	0
4.928	1	1	493	9	1	28	2196	0	0
4.931	1	1	494	2	1	28	2196	0	0
4.932	1	1	494	3	1	28	2196	0	0
4.933	1	1	494	4	1	28	2196	0	0
4.934	1	1	494	5	1	28	2196	0	0
4.935	1	1	494	6	1	28	2196	0	0
4.936	1	1	494	7	1	28	2196	0	0
4.937	1	1	494	8	1	28	2196	0	0
4.94	1	1	495	1	1	28	2196	0	0
4.943	1	1	495	4	1	28	2196	0	0
4.944	1	1	495	5	1	28	2196	0	0
4.945	1	1	495	6	1	28	2196	0	0
4.946	1	1	495	7	1	28	2196	0	0
4.947	1	1	495	8	1	28	2196	0	0
4.948	1	1	495	9	1	28	2196	0	0
4.949	1	1	495	10	1	28	2196	0	0
4.952	1	1	496	3	1	28	2196	0	0
4.955	1	1	496	6	1	28	2196	0	0
4.956	1	1	496	7	1	28	2196	0	0
4.957	1	1	496	8	1	28	2196	0	0
4.958	1	1	496	9	1	28	2196	0	0
4.959	1	1	496	10	1	28	2196	0	0
4.96	1	1	497	1	1	28	2196	0	0
4.961	1	1	497	2	1	28	2196	0	0
4.964	1	1	497	5	1	28	2196	0	0
4.967	1	1	497	8	1	28	2196	0	0
4.968	1	1	497	9	1	28	2196	0	0
4.969	1	1	497	10	1	28	2196	0	0
4.97	1	1	498	1	1	28	2196	0	0
4.971	1	1	498	2	1	28	2196	0	0
4.972	1	1	498	3	1	28	2196	0	0
4.973	1	1	498	4	1	28	2196	0	0
4.976	1	1	498	7	1	28	2196	0	0
4.979	1	1	498	10	1	28	2196	0	0
4.98	1	1	499	1	1	28	2196	0	0
4.981	1	1	499	2	1	28	2196	0	0
4.982	1	1	499	3	1	28	2196	0	0
4.983	1	1	499	4	1	28	2196	0	0
4.984	1	1	499	5	1	28	2196	0	0
4.985	1	1	499	6	1	28	2196	0	0
4.988	1	1	499	9	1	28	2196	0	0
4.991	1	1	500	2	1	28	2196	0	0
4.992	1	1	500	3	1	28	2196	0	0
4.993	1	1	500	4	1	28	2196	0	0
4.994	1	1	500	5	1	28	2196	0	0
4.995	1	1	500	6	1	28	2196	0	0
4.996	1	1	500	7	1	28	2196	0	0
4.997	1	1	500	8	1	28	2196	0	0
5	1	1	501	1	1	28	2196	0	0
5.003	1	1	501	4	1	28	2196	0	0
5.004	1	1	501	5	1	28	2196	0	0
5.005	1	1	501	6	1	28	2196	0	0
5.006	1	1	501	7	1	28	2196	0	0
5.007	1	1	501	8	1	28	2196	0	0
5.008	1	1	501	9	1	28	2196	0	0
5.009	1	1	501	10	1	28	2196	0	0
5.012	1	1	502	3	1	28	2196	0	0
5.015	1	1	502	6	1	28	2196	0	0
5.016	1	1	502	7	1	28	2196	0	0
5.017	1	1	502	8	1	28	2196	0	0
5.018	1	1	502	9	1	28	2196	0	0
5.019	1	1	502	10	1	28	2196	0	0
5.02	1	1	503	1	1	28	2196	0	0
5.021	1	1	503	2	1	28	2196	0	0
5.024	1	1	503	5	1	28	2196	0	0
5.027	1	1	503	8	1	28	2196	0	0
5.028	1	1	503	9	1	28	2196	0	0
5.029	1	1	503	10	1	28	2196	0	0
5.03	1	1	504	1	1	28	2196	0	0
5.031	1	1	504	2	1	28	2196	0	0
5.032	1	1	504	3	1	28	2196	0	0
5.033	1	1	504	4	1	28	2196	0	0
5.036	1	1	504	7	1	28	2196	0	0
5.039	1	1	504	10	1	28	2196	0	0
5.04	1	1	505	1	1	28	2196	0	0
5.041	1	1	505	2	1	28	2196	0	0
5.042	1	1	505	3	1	28	2196	0	0
5.043	1	1	505	4	1	28	2196	0	0
5.044	1	1	505	5	1	28	2196	0	0
5.045	1	1	505	6	1	28	2196	0	0
5.048	1	1	505	9	1	28	2196	0	0
5.051	1	1	506	2	1	28	2196	0	0
5.052	1	1	506	3	1	28	2196	0	0
5.053	1	1	506	4	1	28	2196	0	0
5.054	1	1	506	5	1	28	2196	0	0
5.055	1	1	506	6	1	28	2196	0	0
5.056	1	1	506	7	1	28	2196	0	0
5.057	1	1	506	8	1	28	2196	0	0
5.06	1	1	507	1	1	28	2196	0	0
5.063	1	1	507	4	1	28	2196	0	0
5.064	1	1	507	5	1	28	2196	0	0
5.065	1	1	507	6	1	28	2196	0	0
5.066	1	1	507	7	1	28	2196	0	0
5.067	1	1	507	8	1	28	2196	0	0
5.068	1	1	507	9	1	28	2196	0	0
5.069	1	1	507	10	1	28	2196	0	0
5.072	1	1	508	3	1	28	2196	0	0
5.075	1	1	508	6	1	28	2196	0	0
5.076	1	1	508	7	1	28	2196	0	0
5.077	1	1	508	8	1	28	2196	0	0
5.078	1	1	508	9	1	28	2196	0	0
5.079	1	1	508	10	1	28	2196	0	0
5.08	1	1	509	1	1	28	2196	0	0
5.081	1	1	509	2	1	28	2196	0	0
5.084	1	1	509	5	1	28	2196	0	0
5.087	1	1	509	8	1	28	2196	0	0
5.088	1	1	509	9	1	28	2196	0	0
5.089	1	1	509	10	1	28	2196	0	0
5.09	1	1	510	1	1	28	2196	0	0
